# z rho(z) P(z) g(z) n(z) K(z) phi(z) B(z)
3.600251040000000267e+23 1.529277438598197018e-27 2.145676394259716872e-12 9.093101017984992531e-09 1.554107311185666312e-03 9.951211966679124998e+01 3.133438090974211500e+15 8.335839927667599582e-06
3.600991680000000178e+23 1.528543561572204974e-27 2.144646716732790101e-12 9.093101017984992531e-09 1.553361518680775261e-03 9.954396864065049044e+01 3.134111562408007500e+15 8.335839927667599582e-06
3.601732320000000089e+23 1.527810036722660582e-27 2.143617533332482624e-12 9.093101017984992531e-09 1.552616084070389474e-03 9.957582780781199006e+01 3.134785033841803000e+15 8.335839927667599582e-06
3.602472960000000000e+23 1.527076863880563391e-27 2.142588843821675120e-12 9.093101017984992531e-09 1.551871007182764389e-03 9.960769717153802105e+01 3.135458505275599500e+15 8.335839927667599582e-06
3.603213599999999911e+23 1.526344042876995098e-27 2.141560647963364592e-12 9.093101017984992531e-09 1.551126287846239142e-03 9.963957673509175095e+01 3.136131976709395000e+15 8.335839927667599582e-06
3.603954239999999822e+23 1.525611573543115785e-27 2.140532945520657903e-12 9.093101017984992531e-09 1.550381925889232453e-03 9.967146650173759781e+01 3.136805448143191000e+15 8.335839927667599582e-06
3.604694879999999733e+23 1.524879455710153156e-27 2.139505736256755619e-12 9.093101017984992531e-09 1.549637921140231776e-03 9.970336647474155711e+01 3.137478919576987000e+15 8.335839927667599582e-06
3.605435520000000315e+23 1.524147689209425851e-27 2.138479019934987553e-12 9.093101017984992531e-09 1.548894273427816942e-03 9.973527665737024961e+01 3.138152391010784000e+15 8.335839927667599582e-06
3.606176160000000225e+23 1.523416273872336993e-27 2.137452796318800650e-12 9.093101017984992531e-09 1.548150982580653867e-03 9.976719705289116291e+01 3.138825862444580000e+15 8.335839927667599582e-06
3.606916800000000136e+23 1.522685209530368447e-27 2.136427065171753328e-12 9.093101017984992531e-09 1.547408048427488048e-03 9.979912766457299256e+01 3.139499333878376000e+15 8.335839927667599582e-06
3.607657440000000047e+23 1.521954496015082793e-27 2.135401826257516694e-12 9.093101017984992531e-09 1.546665470797147597e-03 9.983106849568537200e+01 3.140172805312171500e+15 8.335839927667599582e-06
3.608398079999999958e+23 1.521224133158124220e-27 2.134377079339876560e-12 9.093101017984992531e-09 1.545923249518542809e-03 9.986301954949908577e+01 3.140846276745967500e+15 8.335839927667599582e-06
3.609138719999999869e+23 1.520494120791216379e-27 2.133352824182730214e-12 9.093101017984992531e-09 1.545181384420665294e-03 9.989498082928589895e+01 3.141519748179763500e+15 8.335839927667599582e-06
3.609879359999999780e+23 1.519764458746163815e-27 2.132329060550088441e-12 9.093101017984992531e-09 1.544439875332588846e-03 9.992695233831874191e+01 3.142193219613559500e+15 8.335839927667599582e-06
3.610619999999999691e+23 1.519035146854851608e-27 2.131305788206074711e-12 9.093101017984992531e-09 1.543698722083468788e-03 9.995893407987144030e+01 3.142866691047355500e+15 8.335839927667599582e-06
3.611360640000000273e+23 1.518306184949244654e-27 2.130283006914925182e-12 9.093101017984992531e-09 1.542957924502541978e-03 9.999092605721907034e+01 3.143540162481152000e+15 8.335839927667599582e-06
3.612101280000000184e+23 1.517577572861390541e-27 2.129260716440991123e-12 9.093101017984992531e-09 1.542217482419128757e-03 1.000229282736375467e+02 3.144213633914948000e+15 8.335839927667599582e-06
3.612841920000000094e+23 1.516849310423415235e-27 2.128238916548734872e-12 9.093101017984992531e-09 1.541477395662629694e-03 1.000549407324040203e+02 3.144887105348744000e+15 8.335839927667599582e-06
3.613582560000000005e+23 1.516121397467525601e-27 2.127217607002731458e-12 9.093101017984992531e-09 1.540737664062527329e-03 1.000869634367965659e+02 3.145560576782540000e+15 8.335839927667599582e-06
3.614323199999999916e+23 1.515393833826010112e-27 2.126196787567670615e-12 9.093101017984992531e-09 1.539998287448386812e-03 1.001189963900943951e+02 3.146234048216336000e+15 8.335839927667599582e-06
3.615063839999999827e+23 1.514666619331236163e-27 2.125176458008352340e-12 9.093101017984992531e-09 1.539259265649854181e-03 1.001510395955777426e+02 3.146907519650132000e+15 8.335839927667599582e-06
3.615804479999999738e+23 1.513939753815653301e-27 2.124156618089693357e-12 9.093101017984992531e-09 1.538520598496658301e-03 1.001830930565278095e+02 3.147580991083928000e+15 8.335839927667599582e-06
3.616545120000000320e+23 1.513213237111789633e-27 2.123137267576718231e-12 9.093101017984992531e-09 1.537782285818608055e-03 1.002151567762270190e+02 3.148254462517724500e+15 8.335839927667599582e-06
3.617285760000000231e+23 1.512487069052256671e-27 2.122118406234571484e-12 9.093101017984992531e-09 1.537044327445597543e-03 1.002472307579586044e+02 3.148927933951520500e+15 8.335839927667599582e-06
3.618026400000000142e+23 1.511761249469743773e-27 2.121100033828504265e-12 9.093101017984992531e-09 1.536306723207599362e-03 1.002793150050070352e+02 3.149601405385316500e+15 8.335839927667599582e-06
3.618767040000000052e+23 1.511035778197022268e-27 2.120082150123884452e-12 9.093101017984992531e-09 1.535569472934669808e-03 1.003114095206577332e+02 3.150274876819112000e+15 8.335839927667599582e-06
3.619507679999999963e+23 1.510310655066943302e-27 2.119064754886190589e-12 9.093101017984992531e-09 1.534832576456945843e-03 1.003435143081972001e+02 3.150948348252908000e+15 8.335839927667599582e-06
3.620248319999999874e+23 1.509585879912438915e-27 2.118047847881015926e-12 9.093101017984992531e-09 1.534096033604647261e-03 1.003756293709129181e+02 3.151621819686704000e+15 8.335839927667599582e-06
3.620988959999999785e+23 1.508861452566521504e-27 2.117031428874065999e-12 9.093101017984992531e-09 1.533359844208075171e-03 1.004077547120934639e+02 3.152295291120500000e+15 8.335839927667599582e-06
3.621729599999999696e+23 1.508137372862284358e-27 2.116015497631159029e-12 9.093101017984992531e-09 1.532624008097612650e-03 1.004398903350283945e+02 3.152968762554296000e+15 8.335839927667599582e-06
3.622470240000000278e+23 1.507413640632900049e-27 2.115000053918226328e-12 9.093101017984992531e-09 1.531888525103723871e-03 1.004720362430083895e+02 3.153642233988093000e+15 8.335839927667599582e-06
3.623210880000000189e+23 1.506690255711624372e-27 2.113985097501313916e-12 9.093101017984992531e-09 1.531153395056957141e-03 1.005041924393250383e+02 3.154315705421888500e+15 8.335839927667599582e-06
3.623951520000000100e+23 1.505967217931790790e-27 2.112970628146577672e-12 9.093101017984992531e-09 1.530418617787939915e-03 1.005363589272710527e+02 3.154989176855684500e+15 8.335839927667599582e-06
3.624692160000000010e+23 1.505244527126814914e-27 2.111956645620289798e-12 9.093101017984992531e-09 1.529684193127383131e-03 1.005685357101401252e+02 3.155662648289480500e+15 8.335839927667599582e-06
3.625432799999999921e+23 1.504522183130192173e-27 2.110943149688832355e-12 9.093101017984992531e-09 1.528950120906078609e-03 1.006007227912270281e+02 3.156336119723276500e+15 8.335839927667599582e-06
3.626173439999999832e+23 1.503800185775498533e-27 2.109930140118702515e-12 9.093101017984992531e-09 1.528216400954900567e-03 1.006329201738275003e+02 3.157009591157072500e+15 8.335839927667599582e-06
3.626914079999999743e+23 1.503078534896389777e-27 2.108917616676507715e-12 9.093101017984992531e-09 1.527483033104803673e-03 1.006651278612384175e+02 3.157683062590868500e+15 8.335839927667599582e-06
3.627654720000000325e+23 1.502357230326585900e-27 2.107905579128945862e-12 9.093101017984992531e-09 1.526750017186808079e-03 1.006973458567583606e+02 3.158356534024665000e+15 8.335839927667599582e-06
3.628395360000000236e+23 1.501636271899897479e-27 2.106894027242843305e-12 9.093101017984992531e-09 1.526017353032026310e-03 1.007295741636864648e+02 3.159030005458461000e+15 8.335839927667599582e-06
3.629136000000000147e+23 1.500915659450216163e-27 2.105882960785139079e-12 9.093101017984992531e-09 1.525285040471652861e-03 1.007618127853228884e+02 3.159703476892257000e+15 8.335839927667599582e-06
3.629876640000000058e+23 1.500195392811513240e-27 2.104872379522883694e-12 9.093101017984992531e-09 1.524553079336963537e-03 1.007940617249688557e+02 3.160376948326053000e+15 8.335839927667599582e-06
3.630617279999999969e+23 1.499475471817839816e-27 2.103862283223239541e-12 9.093101017984992531e-09 1.523821469459314595e-03 1.008263209859266425e+02 3.161050419759849000e+15 8.335839927667599582e-06
3.631357919999999879e+23 1.498755896303325740e-27 2.102852671653480485e-12 9.093101017984992531e-09 1.523090210670143170e-03 1.008585905714996045e+02 3.161723891193645000e+15 8.335839927667599582e-06
3.632098559999999790e+23 1.498036666102180496e-27 2.101843544580991868e-12 9.093101017984992531e-09 1.522359302800966848e-03 1.008908704849921634e+02 3.162397362627441000e+15 8.335839927667599582e-06
3.632839199999999701e+23 1.497317781048692853e-27 2.100834901773268889e-12 9.093101017984992531e-09 1.521628745683383660e-03 1.009231607297098066e+02 3.163070834061237000e+15 8.335839927667599582e-06
3.633579840000000283e+23 1.496599240977230317e-27 2.099826742997919439e-12 9.093101017984992531e-09 1.520898539149072087e-03 1.009554613089591015e+02 3.163744305495033000e+15 8.335839927667599582e-06
3.634320480000000194e+23 1.495881045722242008e-27 2.098819068022664091e-12 9.093101017984992531e-09 1.520168683029793008e-03 1.009877722260476247e+02 3.164417776928829000e+15 8.335839927667599582e-06
3.635061120000000105e+23 1.495163195118253636e-27 2.097811876615332069e-12 9.093101017984992531e-09 1.519439177157385799e-03 1.010200934842841036e+02 3.165091248362625500e+15 8.335839927667599582e-06
3.635801760000000016e+23 1.494445688999871444e-27 2.096805168543864881e-12 9.093101017984992531e-09 1.518710021363770934e-03 1.010524250869782463e+02 3.165764719796421000e+15 8.335839927667599582e-06
3.636542399999999927e+23 1.493728527201780958e-27 2.095798943576315510e-12 9.093101017984992531e-09 1.517981215480950202e-03 1.010847670374408835e+02 3.166438191230217000e+15 8.335839927667599582e-06
3.637283039999999837e+23 1.493011709558746802e-27 2.094793201480847604e-12 9.093101017984992531e-09 1.517252759341005189e-03 1.011171193389838834e+02 3.167111662664013000e+15 8.335839927667599582e-06
3.638023679999999748e+23 1.492295235905613597e-27 2.093787942025737905e-12 9.093101017984992531e-09 1.516524652776099014e-03 1.011494819949201656e+02 3.167785134097809000e+15 8.335839927667599582e-06
3.638764320000000330e+23 1.491579106077303633e-27 2.092783164979370996e-12 9.093101017984992531e-09 1.515796895618473725e-03 1.011818550085637440e+02 3.168458605531605500e+15 8.335839927667599582e-06
3.639504960000000241e+23 1.490863319908821346e-27 2.091778870110247780e-12 9.093101017984992531e-09 1.515069487700454855e-03 1.012142383832295849e+02 3.169132076965401500e+15 8.335839927667599582e-06
3.640245600000000152e+23 1.490147877235247942e-27 2.090775057186976194e-12 9.093101017984992531e-09 1.514342428854445997e-03 1.012466321222338053e+02 3.169805548399197500e+15 8.335839927667599582e-06
3.640986240000000063e+23 1.489432777891745163e-27 2.089771725978277669e-12 9.093101017984992531e-09 1.513615718912932496e-03 1.012790362288935881e+02 3.170479019832993500e+15 8.335839927667599582e-06
3.641726879999999974e+23 1.488718021713553851e-27 2.088768876252983497e-12 9.093101017984992531e-09 1.512889357708479925e-03 1.013114507065270686e+02 3.171152491266789500e+15 8.335839927667599582e-06
3.642467519999999885e+23 1.488003608535994128e-27 2.087766507780038061e-12 9.093101017984992531e-09 1.512163345073734740e-03 1.013438755584535329e+02 3.171825962700585500e+15 8.335839927667599582e-06
3.643208159999999796e+23 1.487289538194465036e-27 2.086764620328494795e-12 9.093101017984992531e-09 1.511437680841423627e-03 1.013763107879932619e+02 3.172499434134381500e+15 8.335839927667599582e-06
3.643948799999999706e+23 1.486575810524446156e-27 2.085763213667520225e-12 9.093101017984992531e-09 1.510712364844354590e-03 1.014087563984675882e+02 3.173172905568177500e+15 8.335839927667599582e-06
3.644689440000000288e+23 1.485862425361494371e-27 2.084762287566391546e-12 9.093101017984992531e-09 1.509987396915414993e-03 1.014412123931989385e+02 3.173846377001974000e+15 8.335839927667599582e-06
3.645430080000000199e+23 1.485149382541248717e-27 2.083761841794498233e-12 9.093101017984992531e-09 1.509262776887574818e-03 1.014736787755106917e+02 3.174519848435770000e+15 8.335839927667599582e-06
3.646170720000000110e+23 1.484436681899425536e-27 2.082761876121339624e-12 9.093101017984992531e-09 1.508538504593883410e-03 1.015061555487273068e+02 3.175193319869566000e+15 8.335839927667599582e-06
3.646911360000000021e+23 1.483724323271820629e-27 2.081762390316526935e-12 9.093101017984992531e-09 1.507814579867470346e-03 1.015386427161743370e+02 3.175866791303362000e+15 8.335839927667599582e-06
3.647651999999999932e+23 1.483012306494309615e-27 2.080763384149782858e-12 9.093101017984992531e-09 1.507091002541546300e-03 1.015711402811783302e+02 3.176540262737158000e+15 8.335839927667599582e-06
3.648392639999999843e+23 1.482300631402847571e-27 2.079764857390941560e-12 9.093101017984992531e-09 1.506367772449403045e-03 1.016036482470668716e+02 3.177213734170954000e+15 8.335839927667599582e-06
3.649133279999999754e+23 1.481589297833468320e-27 2.078766809809947472e-12 9.093101017984992531e-09 1.505644889424412368e-03 1.016361666171685698e+02 3.177887205604750000e+15 8.335839927667599582e-06
3.649873919999999664e+23 1.480878305622284959e-27 2.077769241176856905e-12 9.093101017984992531e-09 1.504922353300026071e-03 1.016686953948131418e+02 3.178560677038546000e+15 8.335839927667599582e-06
3.650614560000000246e+23 1.480167654605475161e-27 2.076772151261816238e-12 9.093101017984992531e-09 1.504200163909762090e-03 1.017012345833319529e+02 3.179234148472342000e+15 8.335839927667599582e-06
3.651355200000000157e+23 1.479457344619302335e-27 2.075775539835092211e-12 9.093101017984992531e-09 1.503478321087225317e-03 1.017337841860571643e+02 3.179907619906138000e+15 8.335839927667599582e-06
3.652095840000000068e+23 1.478747375500111322e-27 2.074779406667066273e-12 9.093101017984992531e-09 1.502756824666103691e-03 1.017663442063218042e+02 3.180581091339934500e+15 8.335839927667599582e-06
3.652836479999999979e+23 1.478037747084326064e-27 2.073783751528230539e-12 9.093101017984992531e-09 1.502035674480164951e-03 1.017989146474600091e+02 3.181254562773730000e+15 8.335839927667599582e-06
3.653577119999999890e+23 1.477328459208448346e-27 2.072788574189185367e-12 9.093101017984992531e-09 1.501314870363256414e-03 1.018314955128069812e+02 3.181928034207526000e+15 8.335839927667599582e-06
3.654317759999999801e+23 1.476619511709058339e-27 2.071793874420643401e-12 9.093101017984992531e-09 1.500594412149304979e-03 1.018640868056989888e+02 3.182601505641322000e+15 8.335839927667599582e-06
3.655058399999999712e+23 1.475910904422813877e-27 2.070799651993423913e-12 9.093101017984992531e-09 1.499874299672316258e-03 1.018966885294733942e+02 3.183274977075118000e+15 8.335839927667599582e-06
3.655799040000000294e+23 1.475202637186451178e-27 2.069805906678457244e-12 9.093101017984992531e-09 1.499154532766375659e-03 1.019293006874686824e+02 3.183948448508915000e+15 8.335839927667599582e-06
3.656539680000000204e+23 1.474494709836785562e-27 2.068812638246784811e-12 9.093101017984992531e-09 1.498435111265649039e-03 1.019619232830243050e+02 3.184621919942711000e+15 8.335839927667599582e-06
3.657280320000000115e+23 1.473787122210709295e-27 2.067819846469555868e-12 9.093101017984992531e-09 1.497716035004380318e-03 1.019945563194808784e+02 3.185295391376506500e+15 8.335839927667599582e-06
3.658020960000000026e+23 1.473079874145193205e-27 2.066827531118029531e-12 9.093101017984992531e-09 1.496997303816893646e-03 1.020271998001800711e+02 3.185968862810302500e+15 8.335839927667599582e-06
3.658761599999999937e+23 1.472372965477286147e-27 2.065835691963575178e-12 9.093101017984992531e-09 1.496278917537591669e-03 1.020598537284646454e+02 3.186642334244098500e+15 8.335839927667599582e-06
