# z rho(z) P(z) g(z) n(z) K(z) phi(z) B(z)
5.791804800000000105e+22 1.102329984821283433e-26 1.546641157070744298e-11 9.073150248670999019e-09 1.120227792231264299e-02 2.666812102619636704e+01 3.865021172274003750e+14 2.148504918418746091e-06
5.799211200000000052e+22 1.101802148208558456e-26 1.545900567736615611e-11 9.073340652436675375e-09 1.119691385482401817e-02 2.667663755039524531e+01 3.871741180897464375e+14 2.148504918418746091e-06
5.806617600000000000e+22 1.101274553328330792e-26 1.545160317569010565e-11 9.073529241009548007e-09 1.119155224390888138e-02 2.668515697230773398e+01 3.878461329866176875e+14 2.148504918418746091e-06
5.814023999999999948e+22 1.100747200180399983e-26 1.544420406567648370e-11 9.073716031657296753e-09 1.118619308956519780e-02 2.669367929127532690e+01 3.885181617842671250e+14 2.148504918418746091e-06
5.821430399999999895e+22 1.100220088763342148e-26 1.543680834730531193e-11 9.073901041484052953e-09 1.118083639177849808e-02 2.670220450665497935e+01 3.891902043502863125e+14 2.148504918418746091e-06
5.828836799999999843e+22 1.099693219074509984e-26 1.542941602053944796e-11 9.074084287431924773e-09 1.117548215052187668e-02 2.671073261781918973e+01 3.898622605536048125e+14 2.148504918418746091e-06
5.836243199999999790e+22 1.099166591110031621e-26 1.542202708532456609e-11 9.074265786282515907e-09 1.117013036575598833e-02 2.671926362415606704e+01 3.905343302640930625e+14 2.148504918418746091e-06
5.843649599999999738e+22 1.098640204864812199e-26 1.541464154158918303e-11 9.074445554658439318e-09 1.116478103742905674e-02 2.672779752506938777e+01 3.912064133526695625e+14 2.148504918418746091e-06
5.851055999999999685e+22 1.098114060332532573e-26 1.540725938924463536e-11 9.074623609024812779e-09 1.115943416547686418e-02 2.673633431997868826e+01 3.918785096920003125e+14 2.148504918418746091e-06
5.858462399999999633e+22 1.097588157505700834e-26 1.539988062818580653e-11 9.074799965690734566e-09 1.115408974982327536e-02 2.674487400831849016e+01 3.925506191558931875e+14 2.148504918418746091e-06
5.865868800000000419e+22 1.097062496377419704e-26 1.539250525831592286e-11 9.074974640810747567e-09 1.114874779039819880e-02 2.675341658950964785e+01 3.932227416192920000e+14 2.148504918418746091e-06
5.873275200000000367e+22 1.096537076938907844e-26 1.538513327951177968e-11 9.075147650386296770e-09 1.114340828711239337e-02 2.676196206299962199e+01 3.938948769582758125e+14 2.148504918418746091e-06
5.880681600000000315e+22 1.096011899179534723e-26 1.537776469162422275e-11 9.075319010267166911e-09 1.113807123985782743e-02 2.677051042826203187e+01 3.945670250500596875e+14 2.148504918418746091e-06
5.888088000000000262e+22 1.095486963087723185e-26 1.537039949449081448e-11 9.075488736152903562e-09 1.113273664851685205e-02 2.677906168478205373e+01 3.952391857729941875e+14 2.148504918418746091e-06
5.895494400000000210e+22 1.094962268650950598e-26 1.536303768793585331e-11 9.075656843594235888e-09 1.112740451296220616e-02 2.678761583205646346e+01 3.959113590065655000e+14 2.148504918418746091e-06
5.902900800000000157e+22 1.094437815855747421e-26 1.535567927177035755e-11 9.075823347994467960e-09 1.112207483305700795e-02 2.679617286959371114e+01 3.965835446313954375e+14 2.148504918418746091e-06
5.910307200000000105e+22 1.093913604687698783e-26 1.534832424579207185e-11 9.075988264610866768e-09 1.111674760865476695e-02 2.680473279691394950e+01 3.972557425292415625e+14 2.148504918418746091e-06
5.917713600000000052e+22 1.093389635131442326e-26 1.534097260978546072e-11 9.076151608556036991e-09 1.111142283959936847e-02 2.681329561354911917e+01 3.979279525829969375e+14 2.148504918418746091e-06
5.925120000000000000e+22 1.092865907170670937e-26 1.533362436352171502e-11 9.076313394799282543e-09 1.110610052572508916e-02 2.682186131904297000e+01 3.986001746766903750e+14 2.148504918418746091e-06
5.932526399999999948e+22 1.092342420788130160e-26 1.532627950675874548e-11 9.076473638167961486e-09 1.110078066685658664e-02 2.683042991295114277e+01 3.992724086954861875e+14 2.148504918418746091e-06
5.939932799999999895e+22 1.091819175965620209e-26 1.531893803924120209e-11 9.076632353348804562e-09 1.109546326280890644e-02 2.683900139484120118e+01 3.999446545256845000e+14 2.148504918418746091e-06
5.947339199999999843e+22 1.091296172683994100e-26 1.531159996070043857e-11 9.076789554889253570e-09 1.109014831338747155e-02 2.684757576429272419e+01 4.006169120547209375e+14 2.148504918418746091e-06
5.954745599999999790e+22 1.090773410923159806e-26 1.530426527085454465e-11 9.076945257198771621e-09 1.108483581838809635e-02 2.685615302089731316e+01 4.012891811711668750e+14 2.148504918418746091e-06
5.962151999999999738e+22 1.090250890662078244e-26 1.529693396940833641e-11 9.077099474550136844e-09 1.107952577759697792e-02 2.686473316425868418e+01 4.019614617646819375e+14 2.148504918418746091e-06
5.969558399999999685e+22 1.089728611878764715e-26 1.528960605605334656e-11 9.077252221080732795e-09 1.107421819079069600e-02 2.687331619399270721e+01 4.026337537254081250e+14 2.148504918418746091e-06
5.976964799999999633e+22 1.089206574550287465e-26 1.528228153046783415e-11 9.077403510793825615e-09 1.106891305773621305e-02 2.688190210972746641e+01 4.033060569449597500e+14 2.148504918418746091e-06
5.984371199999999581e+22 1.088684778652769550e-26 1.527496039231678781e-11 9.077553357559821354e-09 1.106361037819088115e-02 2.689049091110331346e+01 4.039783713161342500e+14 2.148504918418746091e-06
5.991777600000000367e+22 1.088163224161387264e-26 1.526764264125190957e-11 9.077701775117518315e-09 1.105831015190243162e-02 2.689908259777292443e+01 4.046506967326864375e+14 2.148504918418746091e-06
5.999184000000000315e+22 1.087641911050370848e-26 1.526032827691164396e-11 9.077848777075361063e-09 1.105301237860898539e-02 2.690767716940135657e+01 4.053230330893282500e+14 2.148504918418746091e-06
6.006590400000000262e+22 1.087120839293004352e-26 1.525301729892113598e-11 9.077994376912644802e-09 1.104771705803904436e-02 2.691627462566610873e+01 4.059953802817291250e+14 2.148504918418746091e-06
6.013996800000000210e+22 1.086600008861625346e-26 1.524570970689227637e-11 9.078138587980756139e-09 1.104242418991149312e-02 2.692487496625716759e+01 4.066677382065158125e+14 2.148504918418746091e-06
6.021403200000000157e+22 1.086079419727625782e-26 1.523840550042366280e-11 9.078281423504355962e-09 1.103713377393560416e-02 2.693347819087707506e+01 4.073401067612723125e+14 2.148504918418746091e-06
6.028809600000000105e+22 1.085559071861450844e-26 1.523110467910063224e-11 9.078422896582602003e-09 1.103184580981103266e-02 2.694208429924098169e+01 4.080124858445401250e+14 2.148504918418746091e-06
6.036216000000000052e+22 1.085038965232599812e-26 1.522380724249523502e-11 9.078563020190300281e-09 1.102656029722781997e-02 2.695069329107669986e+01 4.086848753558178750e+14 2.148504918418746091e-06
6.043622400000000000e+22 1.084519099809750325e-26 1.521651319016799592e-11 9.078701807179102857e-09 1.102127723586765473e-02 2.695930516612269301e+01 4.093572751955616875e+14 2.148504918418746091e-06
6.051028799999999948e+22 1.083999475562288732e-26 1.520922252168938846e-11 9.078839270278664230e-09 1.101599662541943164e-02 2.696791992410275540e+01 4.100296852651848750e+14 2.148504918418746091e-06
6.058435199999999895e+22 1.083480092457705412e-26 1.520193523660328070e-11 9.078975422097776232e-09 1.101071846555277435e-02 2.697653756476919540e+01 4.107021054670581875e+14 2.148504918418746091e-06
6.065841599999999843e+22 1.082960950462221978e-26 1.519465133443573694e-11 9.079110275125531043e-09 1.100544275592441577e-02 2.698515808789251125e+01 4.113745357045096875e+14 2.148504918418746091e-06
6.073247999999999790e+22 1.082442049541338560e-26 1.518737081470270786e-11 9.079243841732429615e-09 1.100016949618375615e-02 2.699378149325239562e+01 4.120469758818247500e+14 2.148504918418746091e-06
6.080654399999999738e+22 1.081923389659832371e-26 1.518009367690999184e-11 9.079376134171521520e-09 1.099489868597284918e-02 2.700240778063780667e+01 4.127194259042460625e+14 2.148504918418746091e-06
6.088060799999999685e+22 1.081404970781758855e-26 1.517281992055325749e-11 9.079507164579488566e-09 1.098963032492641066e-02 2.701103694984697157e+01 4.133918856779736875e+14 2.148504918418746091e-06
6.095467199999999633e+22 1.080886792870450537e-26 1.516554954511804695e-11 9.079636944977769755e-09 1.098436441267181506e-02 2.701966900068745758e+01 4.140643551101637500e+14 2.148504918418746091e-06
6.102873600000000419e+22 1.080368855888517887e-26 1.515828255007974999e-11 9.079765487273628352e-09 1.097910094882909374e-02 2.702830393297620404e+01 4.147368341084300000e+14 2.148504918418746091e-06
6.110280000000000367e+22 1.079851159797848599e-26 1.515101893490363312e-11 9.079892803261243757e-09 1.097383993301093846e-02 2.703694174653957560e+01 4.154093225813524375e+14 2.148504918418746091e-06
6.117686400000000315e+22 1.079333704559608455e-26 1.514375869904482343e-11 9.080018904622763685e-09 1.096858136482269964e-02 2.704558244121339072e+01 4.160818204387241875e+14 2.148504918418746091e-06
6.125092800000000262e+22 1.078816490134240608e-26 1.513650184194831503e-11 9.080143802929379498e-09 1.096332524386238808e-02 2.705422601684297490e+01 4.167543275911398750e+14 2.148504918418746091e-06
6.132499200000000210e+22 1.078299516481465864e-26 1.512924836304895939e-11 9.080267509642360177e-09 1.095807156972066973e-02 2.706287247328320333e+01 4.174268439499952500e+14 2.148504918418746091e-06
6.139905600000000157e+22 1.077782783560282689e-26 1.512199826177148470e-11 9.080390036114097888e-09 1.095282034198087444e-02 2.707152181039854355e+01 4.180993694274875625e+14 2.148504918418746091e-06
6.147312000000000105e+22 1.077266291328967059e-26 1.511475153753047004e-11 9.080511393589136983e-09 1.094757156021898548e-02 2.708017402806310869e+01 4.187719039366153125e+14 2.148504918418746091e-06
6.154718400000000052e+22 1.076750039745072895e-26 1.510750818973037446e-11 9.080631593205186478e-09 1.094232522400365171e-02 2.708882912616067529e+01 4.194444473911783750e+14 2.148504918418746091e-06
6.162124800000000000e+22 1.076234028765431344e-26 1.510026821776550141e-11 9.080750645994130865e-09 1.093708133289617371e-02 2.709748710458475784e+01 4.201169997057780000e+14 2.148504918418746091e-06
6.169531199999999948e+22 1.075718258346151209e-26 1.509303162102004077e-11 9.080868562883040923e-09 1.093183988645051591e-02 2.710614796323863374e+01 4.207895607958166250e+14 2.148504918418746091e-06
6.176937599999999895e+22 1.075202728442619093e-26 1.508579839886803007e-11 9.080985354695146490e-09 1.092660088421329966e-02 2.711481170203539293e+01 4.214621305774982500e+14 2.148504918418746091e-06
6.184343999999999843e+22 1.074687439009499398e-26 1.507856855067338359e-11 9.081101032150835689e-09 1.092136432572380668e-02 2.712347832089799127e+01 4.221347089678281250e+14 2.148504918418746091e-06
6.191750399999999790e+22 1.074172390000733754e-26 1.507134207578986970e-11 9.081215605868606192e-09 1.091613021051397736e-02 2.713214781975927536e+01 4.228072958846126875e+14 2.148504918418746091e-06
6.199156799999999738e+22 1.073657581369541588e-26 1.506411897356112705e-11 9.081329086366051215e-09 1.091089853810840900e-02 2.714082019856204653e+01 4.234798912464600000e+14 2.148504918418746091e-06
6.206563199999999685e+22 1.073143013068419844e-26 1.505689924332066131e-11 9.081441484060799197e-09 1.090566930802435927e-02 2.714949545725909630e+01 4.241524949727792500e+14 2.148504918418746091e-06
6.213969599999999633e+22 1.072628685049143262e-26 1.504968288439183553e-11 9.081552809271458443e-09 1.090044251977174451e-02 2.715817359581325263e+01 4.248251069837810000e+14 2.148504918418746091e-06
6.221375999999999581e+22 1.072114597262764241e-26 1.504246989608788298e-11 9.081663072218556795e-09 1.089521817285314144e-02 2.716685461419741898e+01 4.254977272004772500e+14 2.148504918418746091e-06
6.228782400000000367e+22 1.071600749659612547e-26 1.503526027771189755e-11 9.081772283025479661e-09 1.088999626676378368e-02 2.717553851239463825e+01 4.261703555446813750e+14 2.148504918418746091e-06
6.236188800000000315e+22 1.071087142189730963e-26 1.502805402856295030e-11 9.081880451719366673e-09 1.088477680099598881e-02 2.718422529039074931e+01 4.268429919390070625e+14 2.148504918418746091e-06
6.243595200000000262e+22 1.070573774803582848e-26 1.502085114794600595e-11 9.081987588232039789e-09 1.087955977504634526e-02 2.719291494816244281e+01 4.275156363064060000e+14 2.148504918418746091e-06
6.251001600000000210e+22 1.070060647449745632e-26 1.501365163513957558e-11 9.082093702400894991e-09 1.087434518839227975e-02 2.720160748571628417e+01 4.281882885706304375e+14 2.148504918418746091e-06
6.258408000000000157e+22 1.069547760076130654e-26 1.500645548941281930e-11 9.082198803969805566e-09 1.086913304050444833e-02 2.721030290306819310e+01 4.288609486564944375e+14 2.148504918418746091e-06
6.265814400000000105e+22 1.069035112630105269e-26 1.499926271002726513e-11 9.082302902589995609e-09 1.086392333084797851e-02 2.721900120024137593e+01 4.295336164894778750e+14 2.148504918418746091e-06
6.273220800000000052e+22 1.068522705058493567e-26 1.499207329623681879e-11 9.082406007820926762e-09 1.085871605888247618e-02 2.722770237726636822e+01 4.302062919957261875e+14 2.148504918418746091e-06
6.280627200000000000e+22 1.068010537307574797e-26 1.498488724728775071e-11 9.082508129131153517e-09 1.085351122406201345e-02 2.723640643418108809e+01 4.308789751020506875e+14 2.148504918418746091e-06
6.288033599999999948e+22 1.067498609323085659e-26 1.497770456241870254e-11 9.082609275899198375e-09 1.084830882583514601e-02 2.724511337103081487e+01 4.315516657359282500e+14 2.148504918418746091e-06
6.295439999999999895e+22 1.066986921050217869e-26 1.497052524086068711e-11 9.082709457414400529e-09 1.084310886364489405e-02 2.725382318786829927e+01 4.322243638255014375e+14 2.148504918418746091e-06
6.302846399999999843e+22 1.066475472433620307e-26 1.496334928183708522e-11 9.082808682877746360e-09 1.083791133692875615e-02 2.726253588475373846e+01 4.328970692995785000e+14 2.148504918418746091e-06
6.310252799999999790e+22 1.065964263417397873e-26 1.495617668456364888e-11 9.082906961402724736e-09 1.083271624511870750e-02 2.727125146175483295e+01 4.335697820876335625e+14 2.148504918418746091e-06
6.317659199999999738e+22 1.065453293945111055e-26 1.494900744824850127e-11 9.083004302016142615e-09 1.082752358764118954e-02 2.727996991894681500e+01 4.342425021198061250e+14 2.148504918418746091e-06
6.325065599999999685e+22 1.064942563959777360e-26 1.494184157209214326e-11 9.083100713658953879e-09 1.082233336391712555e-02 2.728869125641248772e+01 4.349152293269016875e+14 2.148504918418746091e-06
6.332471999999999633e+22 1.064432073403870031e-26 1.493467905528742752e-11 9.083196205187061699e-09 1.081714557336190680e-02 2.729741547424226056e+01 4.355879636403911875e+14 2.148504918418746091e-06
6.339878400000000419e+22 1.063921822219318613e-26 1.492751989701959407e-11 9.083290785372142408e-09 1.081196021538540115e-02 2.730614257253417776e+01 4.362607049924115625e+14 2.148504918418746091e-06
6.347284800000000367e+22 1.063411810347508957e-26 1.492036409646625089e-11 9.083384462902416434e-09 1.080677728939195142e-02 2.731487255139395387e+01 4.369334533157650000e+14 2.148504918418746091e-06
6.354691200000000315e+22 1.062902037729283220e-26 1.491321165279736425e-11 9.083477246383463894e-09 1.080159679478037010e-02 2.732360541093501638e+01 4.376062085439196875e+14 2.148504918418746091e-06
6.362097600000000262e+22 1.062392504304939431e-26 1.490606256517528453e-11 9.083569144338995537e-09 1.079641873094394806e-02 2.733234115127852348e+01 4.382789706110095625e+14 2.148504918418746091e-06
6.369504000000000210e+22 1.061883210014231929e-26 1.489891683275472361e-11 9.083660165211625321e-09 1.079124309727044588e-02 2.734107977255342092e+01 4.389517394518340625e+14 2.148504918418746091e-06
6.376910400000000157e+22 1.061374154796371496e-26 1.489177445468277104e-11 9.083750317363649621e-09 1.078606989314210077e-02 2.734982127489645976e+01 4.396245150018583750e+14 2.148504918418746091e-06
